StudentID,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,Salary Package,IsAnomaly,PlacementStatus,Embedding_Gender_1,Embedding_Gender_2,Embedding_Gender_3,Embedding_City_1,Embedding_City_2,Embedding_City_3,Embedding_CollegeTier_1,Embedding_CollegeTier_2,Embedding_CollegeTier_3,Embedding_Stream_1,Embedding_Stream_2,Embedding_Stream_3,Embedding_Specialisation_1,Embedding_Specialisation_2,Embedding_Specialisation_3,Embedding_Hostel_1,Embedding_Hostel_2,Embedding_Hostel_3,Embedding_HistoryOfBacklogs_1,Embedding_HistoryOfBacklogs_2,Embedding_HistoryOfBacklogs_3,Embedding_CGPA_Tier_1,Embedding_CGPA_Tier_2,Embedding_CGPA_Tier_3
74,6.11,6.3,6.55,6.3,6.62,6.45,6.15,5.78,6.23,63.4,1,1,1.8044691509931448,0,1,46.2,1.9,22.9,55.40852962724507,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
75,5.97,5.98,6.24,6.13,5.87,6.05,6.0,6.18,6.08,70.0,1,1,1.0,2,0,62.9,3.1542109566639414,59.8,46.1,0,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
76,5.79,5.74,5.6,5.38,5.79,5.54,5.45,5.65,5.55,79.9,1,1,1.8044691509931448,1,0,54.9,3.8,46.3,55.6,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
77,8.48,8.05,8.54,8.69,8.04,8.9,8.05,8.76,8.62,60.3,2,2,1.0,1,0,56.7,3.7,55.6,40.8,0,18.89,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
78,8.97,8.88,8.8,8.96,8.96,9.19,9.03,8.99,9.02,99.7,1,2,1.8044691509931448,2,1,93.1,4.4,94.1,61.3,1,25.74,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
79,5.97,5.69,6.0,5.47,6.03,6.14,6.15,5.82,5.96,75.4,1,2,2.0,2,1,67.6,3.5,55.3,43.6,1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
80,9.44,9.54,9.78,9.6,9.59,9.59,9.49,10.0,9.71,98.4,1,3,3.0,2,0,57.6,4.3,79.7,86.6,0,18.52,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
81,7.01,6.76,7.14,6.89,7.02,7.59,7.28,6.89,7.14,50.4,0,1,1.0,1,0,37.1,1.2,26.1,29.4,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
82,9.43,8.82,8.95,8.79,8.69,8.51,9.05,9.1,9.0,84.4,1,2,1.8044691509931448,1,0,74.4,3.0,49.5,45.6,1,18.27,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
83,8.4,8.22,8.27,8.59,8.65,8.37,7.99,8.43,8.24,92.7,1,5,3.0,3,1,77.7,3.4,90.5,74.2,1,22.31,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
84,9.91,9.62,10.0,10.0,10.0,10.0,10.0,9.69,9.72,96.6,2,3,1.0,3,2,82.5,3.2,68.6,81.8,1,25.24,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
85,8.21,8.55,8.22,9.35,9.03,8.81,8.97,8.5,8.75,83.5,2,2,3.0,4,1,69.7,4.5,79.8,73.4,1,22.33,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
86,7.48,7.89,8.15,8.57,7.92,8.03,8.1,8.54,7.94,74.3,2,3,4.0,2,2,85.4,4.1,62.8,71.3,1,10.42,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
87,7.47,7.74,7.62,7.2,7.48,7.62,7.76,7.48,7.59,86.5,1,1,2.0,2,1,63.5,3.1,49.1,55.40852962724507,1,8.48,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
88,8.15,8.32,8.33,8.5,8.69,8.59,8.42,8.16,8.36,84.0,1,2,1.0,3,1,63.7,4.4,58.5,44.9,1,18.65,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
89,5.09,5.3,5.28,5.38,5.82,5.16,5.24,5.31,5.36,63.0,0,0,0.0,1,0,41.7,2.2,23.6,33.1,1,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
90,9.61,9.68,9.26,9.52,9.39,9.66,9.41,9.75,9.54,76.7,0,2,1.0,1,1,81.5,3.0,54.7,59.7,1,18.8,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
91,7.05,7.82,7.56,8.08,8.0,7.49,7.96,7.46,7.67,86.5,0,3,1.0,4,2,85.9,3.4,75.8,64.6,1,8.91,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
92,5.91,5.68,5.71,5.73,5.68,5.99,5.73,6.11,5.75,82.0,1,1,3.0,2,0,62.8,3.0,46.2,52.8,1,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
93,5.32,4.93,5.13,4.61,5.2,5.2,5.35,4.89,5.19,76.8,1,2,2.0,1,1,60.9,2.6,61.4,58.9,0,3.88,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
94,7.37,7.26,7.6,7.07,7.2,7.45,7.26,7.73,7.53,74.5,1,1,2.0,2,1,72.1,2.9,57.8,58.7,0,8.32,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
95,7.56,8.42,7.97,7.74,8.47,7.61,8.64,8.36,8.06,66.2,0,2,1.8044691509931448,2,1,70.0,3.1542109566639414,57.41127296699558,43.6,1,18.36,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
96,5.7,6.19,6.08,6.33,6.03,6.14,5.84,6.13,6.08,68.3,1,2,2.0,1,0,71.6,3.0,55.4,59.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
97,6.99,7.29,6.62,7.66,6.65,7.19,7.52,6.94,7.13,82.4,1,1,1.8044691509931448,2,1,70.5,1.8,59.0,44.8,1,8.49,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
98,8.21,8.7,8.14,8.29,8.41,8.81,8.15,8.95,8.54,63.6,1,2,1.0,1,1,65.8,3.6,54.0,65.8,1,22.71,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
99,5.49,6.22,5.47,6.02,6.44,5.78,5.7,6.03,5.85,88.8,2,5,3.0,2,1,79.0,3.2,82.4,55.40852962724507,0,3.92,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
100,9.33,9.68,9.77,10.0,10.0,10.0,10.0,10.0,9.87,90.5,2,3,3.0,3,2,62.4,3.7,66.2,67.9,1,25.08,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
101,9.56,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,94.8,1,3,3.0,3,1,84.4,3.7,76.7,75.7,1,25.03,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
102,8.25,8.6,8.47,8.27,8.74,8.59,8.81,8.4,8.61,65.4,1,1,2.0,2,0,77.9,3.1542109566639414,55.9,55.6,0,18.53,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
103,9.98,10.0,9.8,10.0,9.61,10.0,10.0,10.0,9.96,78.8,2,4,3.0,4,2,91.8,2.7,82.9,80.6,1,18.69,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
104,5.99,6.28,5.95,6.21,7.26,6.6,6.35,6.31,6.29,81.2,0,1,2.0,2,0,55.0,3.5,59.2,42.8,1,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105,4.0,4.0,4.0,4.23,4.0,4.0,4.0,4.0,4.19,62.7,0,2,1.8044691509931448,0,1,38.9,2.3,31.0,33.6,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
106,7.91,8.12,8.33,8.12,8.19,8.32,8.36,7.96,8.25,76.6,1,5,2.0,3,2,89.8,3.9,80.9,77.4,1,22.57,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
107,7.07,7.47,7.13,7.56,6.89,7.36,7.3,7.21,7.36,81.3,1,2,1.8044691509931448,2,1,71.5,3.1542109566639414,48.9,67.8,1,8.45,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
108,6.04,5.7,5.95,5.81,5.77,6.19,5.95,6.01,5.97,86.6,1,1,1.0,2,1,70.5,2.6,49.4,58.2,0,5.91,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
109,7.75,7.35,7.76,7.74,7.5,8.17,7.93,8.16,7.84,78.3,3,2,3.0,1,1,66.4,4.9,78.1,78.6,1,10.31,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
110,6.36,6.63,6.2,5.78,5.89,5.99,6.72,6.78,6.2,90.7,1,3,1.8044691509931448,3,1,95.7,4.8,55.9,73.6,1,5.7,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
111,9.38,9.9,9.63,9.86,9.85,10.0,9.9,10.0,9.77,92.4,0,2,2.0,3,1,83.5,5.0,71.6,75.9,1,25.42,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
112,9.5,9.44,9.37,9.55,10.0,9.92,9.5,9.83,9.7,90.9,1,4,3.0,3,1,83.5,4.6,75.5,67.0,1,25.2,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
113,7.79,7.65,7.65,7.34,7.18,7.49,7.36,7.23,7.35,63.6,0,1,1.0,0,0,46.1,2.2,32.1,31.2,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
114,5.89,5.62,5.46,5.73,5.17,5.18,4.91,5.61,5.53,62.6,0,1,1.0,0,0,68.85926127341149,2.3,30.1,55.40852962724507,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
115,5.95,5.38,5.93,5.27,5.73,5.44,5.58,5.39,5.65,71.6,0,1,2.0,1,0,84.1,2.6,42.2,48.3,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
116,7.34,6.53,6.66,6.58,6.77,7.03,6.51,6.34,6.68,55.5,0,1,1.0,0,0,44.2,2.2,29.8,31.5,1,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
117,5.17,5.55,5.27,4.97,5.33,4.54,5.05,4.96,5.21,57.6,1,1,1.0,0,0,41.7,3.1542109566639414,57.41127296699558,33.5,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
118,9.82,10.0,10.0,9.78,10.0,10.0,10.0,10.0,9.84,93.9,3,4,2.0,3,1,79.8,5.0,83.4,66.3,1,25.98,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
119,6.03,6.13,6.0,5.8,5.94,6.13,5.59,6.59,6.05,64.4,0,1,0.0,1,0,50.8,1.0,29.3,22.1,0,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
120,8.39,8.93,8.71,7.94,8.49,8.59,8.83,8.35,8.61,62.8,1,2,2.0,1,1,71.6,3.0,43.9,54.7,1,18.71,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
121,5.52,4.36,4.96,4.8,4.42,4.8,4.92,4.8,5.02,65.2,1,0,0.0,0,1,43.6,2.7,31.7,29.4,0,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
122,5.2,5.03,4.89,4.54,4.81,4.43,4.06,4.39,4.7,51.7,0,0,0.0,0,0,41.5,2.6,32.8,35.5,0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123,7.44,6.81,7.42,7.08,7.81,7.37,7.74,7.43,7.44,77.4,2,1,1.8044691509931448,3,2,68.85926127341149,3.7,98.9,68.1,1,8.64,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
124,9.63,9.36,9.46,10.0,9.43,9.85,9.64,9.88,9.98,97.3,3,5,3.0,4,1,97.4,4.6,96.9,80.9,1,25.08,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
125,8.18,7.95,8.05,7.86,8.01,7.67,8.08,8.56,8.13,91.6,3,4,1.8044691509931448,4,2,87.4,4.7,86.8,88.7,0,18.82,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
126,4.76,4.27,4.39,4.87,4.35,4.82,4.65,4.4,4.73,83.6,1,2,2.0,2,1,56.9,3.9,50.0,55.40852962724507,0,3.19,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
127,7.26,7.12,7.2,7.62,7.01,6.91,7.22,7.13,7.06,59.1,0,0,0.0,0,0,46.8,1.7,35.0,31.6,0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
128,6.7,6.23,6.6,6.77,5.78,5.75,6.61,6.53,6.21,55.6,0,1,1.0,1,1,50.6,1.8,27.8,31.9,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
129,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,2,3,2.0,3,1,58.3,3.8,86.0,72.3,1,25.99,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
130,6.89,7.14,7.24,6.95,7.35,7.46,7.24,7.69,7.29,69.6,1,2,2.0,2,0,75.8,3.5,53.5,53.0,1,9.35,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
131,7.31,6.5,6.43,6.84,6.65,6.63,6.32,6.92,6.66,81.9,1,1,1.0,2,1,51.6,2.8,55.1,42.6,1,8.34,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
132,8.97,9.37,9.51,9.16,9.15,10.0,9.2,9.1,9.44,89.6,2,3,1.8044691509931448,4,2,93.1,3.8,88.2,87.3,1,25.56,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
133,6.88,6.7,6.82,6.89,6.97,7.09,7.2,6.54,7.08,95.3,2,2,3.0,3,1,70.5,2.6,89.2,78.7,1,8.82,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
134,8.23,8.03,8.39,8.13,8.01,8.27,8.99,8.12,8.32,83.6,3,2,3.0,4,1,61.9,3.1542109566639414,60.9,77.0,1,18.57,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
135,5.88,6.1,5.93,5.28,5.2,5.68,5.21,5.7,5.63,60.7,0,1,1.0,0,0,57.1,1.9,25.0,34.3,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
136,5.92,6.34,5.71,6.41,6.24,5.86,6.48,6.81,6.19,83.1,1,3,3.0,2,0,84.5,3.1,87.6,76.6,1,6.45,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
137,7.2,8.16,7.29,7.88,7.53,7.83,7.45,7.97,7.6,79.6,1,2,1.0,1,0,55.4,4.0,52.8,46.5,0,8.14,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
138,6.55,6.16,6.11,6.14,6.43,6.15,6.64,6.06,6.25,61.8,1,2,2.0,2,0,69.6,2.8,43.6,48.6,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
139,8.75,8.52,8.0,7.96,8.38,8.5,8.78,8.25,8.33,80.1,1,2,1.0,1,1,64.6,3.4,58.4,55.40852962724507,1,18.25,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
140,6.47,6.47,6.06,6.57,6.34,6.78,6.03,6.69,6.3,60.4,0,0,1.0,1,0,51.0,2.4,23.3,29.8,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
141,5.16,5.31,4.36,4.8,4.46,4.6,4.71,5.23,4.91,69.9,1,1,1.0,0,0,44.1,1.2,33.5,29.5,1,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
142,6.72,6.62,7.2,6.9,7.64,7.42,6.73,7.1,7.12,87.5,2,3,3.0,3,2,84.6,3.6,78.1,67.7,1,12.75,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
143,6.78,7.34,6.99,7.14,6.19,6.37,6.68,6.68,6.62,76.3,1,3,1.0,2,1,50.7,2.4,50.5,51.2,1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
144,7.34,7.21,7.4,6.84,7.45,7.08,7.42,7.53,9.75,73.2,3,5,3.0,4,1,96.4,4.5,99.1,56.7,1,8.99,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
145,7.73,7.68,8.24,7.43,8.18,7.39,7.88,8.21,7.99,92.1,3,2,3.0,2,1,77.1,4.0,100.0,69.7,0,8.81,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
146,8.26,7.97,8.15,8.08,7.9,8.51,8.7,8.56,8.42,90.0,2,3,3.0,2,1,96.2,5.0,72.3,85.2,1,22.99,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
147,8.97,8.92,8.68,8.1,8.87,8.32,8.25,9.12,8.67,75.0,0,2,2.0,1,1,80.6,3.3,58.0,57.4,0,18.33,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
148,7.77,7.36,7.4,7.17,7.22,7.56,7.08,7.59,7.55,80.0,0,1,1.0,2,1,72.1,2.8,54.0,40.8,1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
